DATAFLOW,LAST UPDATE,freq,unit,nace_r2,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Germany,2019,329128.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Germany,2020,333248.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Germany,2021,342520.0,p,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Germany,2022,346846.0,p,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Germany,2023,370728.0,p,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Germany,2024,385494.0,p,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Denmark,1995,11850.2,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Denmark,1996,11945.4,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Denmark,1997,11636.8,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Denmark,1998,12048.5,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Denmark,1999,12752.5,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Denmark,2000,13962.6,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Denmark,2001,14828.9,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Denmark,2002,15567.2,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Denmark,2003,16347.4,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Denmark,2004,16902.6,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Denmark,2005,17698.1,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Denmark,2006,18220.7,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Denmark,2007,18823.7,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Denmark,2008,19069.6,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Denmark,2009,20170.7,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Denmark,2010,21544.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Denmark,2011,22861.6,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Denmark,2012,23090.8,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Denmark,2013,23579.4,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Denmark,2014,24615.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Denmark,2015,25287.1,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Denmark,2016,26326.1,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Denmark,2017,27631.5,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Denmark,2018,28565.2,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Denmark,2019,29827.9,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Denmark,2020,31010.1,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Denmark,2021,31423.1,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Denmark,2022,32525.8,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Denmark,2023,33308.7,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Denmark,2024,33957.5,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Estonia,1995,287.6,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Estonia,1996,362.3,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Estonia,1997,493.6,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Estonia,1998,564.4,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Estonia,1999,596.8,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Estonia,2000,626.4,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Estonia,2001,714.5,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Estonia,2002,741.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Estonia,2003,778.7,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Estonia,2004,839.7,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Estonia,2005,967.3,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Estonia,2006,1125.6,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Estonia,2007,1306.7,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Estonia,2008,1364.4,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Estonia,2009,1287.5,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Estonia,2010,1221.1,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Estonia,2011,1375.9,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Estonia,2012,1632.7,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Estonia,2013,1844.7,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Estonia,2014,1975.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Estonia,2015,2202.9,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Estonia,2016,2374.1,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Estonia,2017,2637.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Estonia,2018,2757.2,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Estonia,2019,2972.7,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Estonia,2020,2892.2,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Estonia,2021,3178.3,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Estonia,2022,3765.7,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Estonia,2023,3739.4,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Estonia,2024,3773.5,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Greece,1995,11890.9,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Greece,1996,13184.9,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Greece,1997,14626.4,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Greece,1998,15064.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Greece,1999,15499.4,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Greece,2000,16384.7,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Greece,2001,17765.6,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Greece,2002,19989.8,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Greece,2003,20053.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Greece,2004,20571.7,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Greece,2005,22712.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Greece,2006,25043.5,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Greece,2007,27919.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Greece,2008,31416.6,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Greece,2009,32493.1,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Greece,2010,33015.4,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Greece,2011,32326.9,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Greece,2012,29834.1,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Greece,2013,28428.4,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Greece,2014,27662.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Greece,2015,28353.1,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Greece,2016,27466.3,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Greece,2017,27439.4,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Greece,2018,26825.8,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Greece,2019,29184.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Greece,2020,27003.8,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Greece,2021,28546.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Greece,2022,29475.4,p,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Greece,2023,32385.8,p,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Spain,1995,24139.2,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Spain,1996,26225.7,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Spain,1997,27357.1,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Spain,1998,29293.5,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Spain,1999,32185.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Spain,2000,36664.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Spain,2001,39986.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Spain,2002,46126.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Spain,2003,52404.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Spain,2004,60041.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Spain,2005,69288.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Spain,2006,79190.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Spain,2007,92356.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Spain,2008,98859.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Spain,2009,97197.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Spain,2010,109377.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Spain,2011,115567.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Spain,2012,118011.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Spain,2013,122453.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Spain,2014,121851.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Spain,2015,119749.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Spain,2016,121874.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Spain,2017,124735.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Spain,2018,129739.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Spain,2019,133936.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Spain,2020,134806.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Spain,2021,138045.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Spain,2022,145610.0,p,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Spain,2023,156731.0,p,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Spain,2024,174033.0,p,
